,date,tweet,username,tweet_clean
348,2022-03-20 22:52:10,"@AnakLolina2 @Mdy_Asmara1701 Wan jamban ada diMandalika toch, wajar disana hujannya lebat dan syukur bs dikendalikan oleh pawang hujan. Untung banjirnya tidak pindah ke Mandalika ya.",haribanjarnahor,jamban mandalika toch wajar sana hujan lebat syukur kendali oleh pawang hujan untung banjir tidak pindah mandalika
349,2022-03-20 22:51:32,Sedih karena Marc ga bisa balapan di first ever #IndonesianGP  Tapi jadi ga nyesel jg krn gue ga hadir di Mandalika. Bayangin udh jauh2 ke mandalika buat nonton Marc only to finds out doi alami benturan kuat dan batal balap,erikalourful27,sedih karena marc bisa balap first ever indonesiangp tapi jadi nyesel hadir mandalika bayangin jauh mandalika buat nonton marc only finds alami bentur kuat batal balap
350,2022-03-20 22:51:27,"@dewahoya Lebih cocok "" uang negara 2,5T demi MotoGP mandalika,setara pembelian berton-ton minyak goreng utk rakyat agar tidak mengantri dan mahal,yang berdampak ibu"" disuruh merebus""",SupermanTanpaS,lebih cocok uang negara demi motogp mandalika tara beli ton minyak goreng rakyat agar tidak antri mahal yang dampak suruh rebus
351,2022-03-20 22:51:18,@Dputrisolo @_pln_id PLN dukung kesuksesan  MotoGP Mandalika,maskumam84ng,dukung sukses motogp mandalika
352,2022-03-20 22:51:04,"@SisiwittFrida Intinya, kamu itu gak suka, iri, dengki dengan kesuksesan penyelenggaraan MotoGP di Mandalika. Terus cari-cari masalah dengan menyoroti soal pawang hujan. Padahal junjunganmu SBY suka juga dengan klenik. Dia suka semedi di Petilasan Pringgodani di lereng Gunung Lawu.",Hantoro2011,inti kamu suka dengki dengan sukses selenggara motogp mandalika terus cari cari masalah dengan sorot soal pawang hujan padahal junjung suka juga dengan klenik suka semedi tilas pringgodani lereng gunung lawu
353,2022-03-20 22:51:02,"Tidak Ada Bus, Penonton MotoGP Mandalika Telantar Sampai Tengah Malam  https://t.co/eMmVjhGDHr",soloposdotcom,tidak tonton motogp mandalika telantar sampai tengah malam
354,2022-03-20 22:50:18,"@ridwanhr Emang lu yakin cuma pawangnya aja yang berdoa hujan segera reda? Hampir seluruh rakyat Indonesia yang berdoa bang! Apalagi yang di lokasi mandalika. Termasuk penonton yg udah bayar mahal, petugas, pembalap. Semua dengan caranya masing2. Udahlah ga usah aneh2 menghujat. Konten aj",Dimas_AMG,emang yakin cuma pawang yang doa hujan segera reda hampir seluruh rakyat indonesia yang doa bang apalagi yang lokasi mandalika masuk tonton udah bayar mahal tugas balap semua dengan cara masing udahlah usah aneh hujat konten
355,2022-03-20 22:50:02,"@ClanCrypto11 @yudigun02 @aewin86 @DokterTifa Tweet lu yg ini yg paling ganggu, bedain mana azab sama musibah bro, marquez juga ga cuma sekali kecelakaan, dan di mandalika itu bukan yg terparah, banyak² baca berita sebelum tweet",yours_Head,tweet paling ganggu bedain mana azab sama musibah marquez juga cuma sekali celaka mandalika bukan parah banyak baca berita belum tweet
356,2022-03-20 22:49:57,"Banyak yang lucu dengan pawang hujan Mandalika, padahal tiap hari Update ramalan sodiak.",Johan_Maley,banyak yang lucu dengan pawang hujan mandalika padahal tiap hari update ramal sodiak
357,2022-03-20 22:49:25,"@jokowi Sukses keren, sdh waktunya kita saling memuji, apapun evennya, apapun acaranya, mari semua didukung, #IndonesiaCuman1 mari sama2 majukan #mandalika",tsaden3,sukses keren waktu kita saling puji apa evennya apa acara mari semua dukung indonesiacuman mari sama maju mandalika
358,2022-03-20 22:49:24,@ABSetyono @kemkominfo @PlateJohnny @jokowi Menkominfo memastikan fasilitas telekomunikasi di mandalika berjalan lancar @PlateJohnny @kemkominfo,NabilaAr__,menkominfo pasti fasilitas telekomunikasi mandalika jalan lancar
359,2022-03-20 22:48:19,"Dunia Gempar, Aksi Jahiliyah Pawang Hujan di MottoGP Mandalika Kini Jadi Bahan Ledekan Riders Internasional.",abu_waras,dunia gempar aksi jahiliyah pawang hujan mottogp mandalika kini jadi bahan ledek riders internasional
360,2022-03-20 22:48:08,@alextham878 Ini yg pada komen emang pada nonton ke Mandalika...???sertain komen kalian dengan foto pas lagi nonton MotoGP mandalika dong.Klo cuma komen doang mah kodok burik juga masih bisa ngorek walau nggak hujan.,Zanzia6,pada komen emang pada nonton mandalika sertain komen kalian dengan foto lagi nonton motogp mandalika dong cuma komen doang kodok burik juga masih bisa ngorek walau nggak hujan
361,2022-03-20 22:47:13,"Balapan ditunda akibat hujan deras, pawang hujan viral, hingga Jokowi naik podium menjadi tiga cerita menarik dari MotoGP Mandalika 2022.  https://t.co/93aEty2WPq",kompascom,balap tunda akibat hujan deras pawang hujan viral hingga jokowi naik podium jadi tiga cerita tarik dari motogp mandalika
362,2022-03-20 22:47:11,Praktik ritual pawang hujan yang ditampilkan di MotoGP Mandalika 2022 dianggap memalukan padahal Indonesia bukan satu-satunya negara yang melakukannya  https://t.co/o0CJoInml8,kompascom,praktik ritual pawang hujan yang tampil motogp mandalika anggap malu padahal indonesia bukan satu satu negara yang laku
363,2022-03-20 22:47:08,"seninku cerah Mandalika selesai, Ganda Bulutangkis, Barca menang dan BIGBANG Drop Poster",VCMGYEJGTM,senin cerah mandalika selesai ganda bulutangkis barca menang bigbang drop poster
364,2022-03-20 22:47:05,"Lucy Wiryono Komentari Balapan MotoGP Mandalika, dari Aspal hingga Pawang Hujan  https://t.co/gE5C1NZ0qy",TangselTerbaru,lucy wiryono komentar balap motogp mandalika dari aspal hingga pawang hujan
365,2022-03-20 22:46:51,"banyak yang ribut soal pawang hujan di mandalika kemaren. kalau emang menurut keyakinan anda itu nggak bener dan menyimpang dari ajaran agama, yasudah, jangan memaksa orang lain untuk sepaham dengan anda. kalau menurut anda itu adalah sebuah ciri khas dan kultur, apresiasilah",naffatsaalza,banyak yang ribut soal pawang hujan mandalika kemaren kalau emang turut yakin anda nggak bener simpang dari ajar agama yasudah jangan paksa orang lain untuk paham dengan anda kalau turut anda adalah buah ciri khas kultur apresiasi
366,2022-03-20 22:46:05," https://t.co/fEiZM12Lmm, LOMBOK - Tikungan 11 Mandalika disebut bekas kuburan. Kecelakaan Marc Marquez pun dikaitkan dengan hal mistis dan angker. Netizen di media  https://t.co/SCbcPtJxb5",Radar_Cirebon,lombok tikung mandalika sebut bekas kubur celaka marc marquez kait dengan mistis angker netizen media
367,2022-03-20 22:45:34,"@KRMTRoySuryo2 Balapan motoGP Mandalika, penuh dengan KURSI penonton. 😃😃😃",khairulanwar11,balap motogp mandalika penuh dengan kursi tonton
368,2022-03-20 22:45:10,"@TRANS7 jd yg ditonton di mandalika ini ternyata pawang kehujanan ya bukan moto GP, udh syirik gagal lagi.",gdewilaga,tonton mandalika nyata pawang hujan bukan moto syirik gagal lagi
369,2022-03-20 22:45:04,"Liat euforia motoGP Mandalika, jadi inget umur 6Th nonton trektrekan sirkuitnya di depan kantor walikota Balikpapan😅nonton panas2, disemak2, dan pernah pup di semaknya haha😂😂",annisarmdha,liat euforia motogp mandalika jadi inget umur nonton trektrekan sirkuit depan kantor walikota balikpapan nonton panas semak pernah semak haha
370,2022-03-20 22:45:03,"@SisiwittFrida Katanya di Mandalika sinyal 5G.  Itu sain tekhnologi, kok pelaksanaan menggunakan tekhnologi premitif.   Pawang hujan naik panggung skr?",ichsanarif1,kata mandalika sinyal sain tekhnologi laksana guna tekhnologi premitif pawang hujan naik panggung
371,2022-03-20 22:45:00,info bigbang comeback ✅ barca menang 0-4 di bernabeu ✅ ganda putra menang all eng ✅ motogp mandalika ✅  hari yang menyenangkan :)),kedrickivan,info bigbang comeback barca menang bernabeu ganda putra menang motogp mandalika hari yang senang
372,2022-03-20 22:44:38,Selamat dan sukses dr.gigi  https://t.co/VyA2w1tpgb  Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.,manzikert_svs,selamat sukses gigi miguel oliveira tampil bagai juara motogp mandalika rider bull ungkap kunci menang
373,2022-03-20 22:44:07,"Deeemikian... Ya biasalah pak Erick Tohir tuh suka menghibur para buzzeRP bodoh bodoh itu, makanya dipanggil ah org pintar (pawang) jadi bintang di MotoGP Mandalika...hehe memalukan",azkapribadi29,deeemikian biasa erick tohir suka hibur para buzzerp bodoh bodoh makanya panggil pintar pawang jadi bintang motogp mandalika hehe malu
374,2022-03-20 22:44:05,Sirkuit Mandalika aja punya pawang masak kamu enggak.,helloiamsalma,sirkuit mandalika punya pawang masak kamu enggak
375,2022-03-20 22:43:39,@jonathan1306 @kulitbumi Belagu lu.hidup sudah pas Pasan.buat ngerokok juga lu kelabakan. sok sok kebarat baratan nonton MGP. memangnya lu dapat apa dari Mandalika?🤪  https://t.co/EuyDgxsiE5,SayfullahYusuf,belagu hidup sudah pas buat ngerokok juga laba barat barat nonton memang dapat dari mandalika
376,2022-03-20 22:43:16,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika,Ardhyan727,axiata sama juara mandalika jadilebihbaik juaradimandalika
377,2022-03-20 22:42:27,Panitia pelaksana ajang balapan di Mandalika sama Negara Kesatuan Republik Indonesia ini entitas yang berbeda lho Mas.,ynr__,panitia laksana ajang balap mandalika sama negara satu republik indonesia entitas yang beda
378,2022-03-20 22:42:25,"Mandalika yg dipawangin, Bekasi yg panas beut...salah kan...sirkuitnya harusnya di Bekasi",AstriPuspitaaa,mandalika dipawangin bekas panas beut salah sirkuit harus bekas
379,2022-03-20 22:42:22,"@kompascom Di mandalika ada pawang hujan, coba siapa tahu ada juga pawang yang bisa menolak harga minyak.???",EdiNurman,mandalika pawang hujan coba siapa tahu juga pawang yang bisa tolak harga minyak
380,2022-03-20 22:42:20,Manggil ujan malah  https://t.co/JI7ssMiZJZ  Sejumlah orang dibikin kaget dengan penampakan asap hitam di sekitar lokasi sirkuit Mandalika. Ternyata aksi bakar-bakaran ini disengaja.,manzikert_svs,manggil ujan malah jumlah orang bikin kaget dengan tampak asap hitam sekitar lokasi sirkuit mandalika nyata aksi bakar bakar sengaja
381,2022-03-20 22:42:04,@susipudjiastuti @erickthohir Omelin yang positifnya aja ibu biar moto GP datang terus di mandalika dan ekonomi tumbuh indonesia jaya,Nikolau88245020,omelin yang positif biar moto datang terus mandalika ekonomi tumbuh indonesia jaya
382,2022-03-20 22:40:57,"Mau nanya, itu kemaren pawang ujan yang di Mandalika reda nggak ujannya ?",kasihjeda,nanya kemaren pawang ujan yang mandalika reda nggak ujannya
383,2022-03-20 22:40:36,Yang seru dari balapan mandalika kemaren cuma pawangnya aja,golfwaaangs,yang seru dari balap mandalika kemaren cuma pawang
384,2022-03-20 22:40:22,"@MotoGP Alam indonesia suka eksis juga ternyata, pake acara ikut2an ngecek ketahanan aspal mandalika segala 😂 kan serem.",kukumayat,alam indonesia suka eks juga nyata pake acara ikut ngecek tahan aspal mandalika segala rem
385,2022-03-20 22:40:15,Ajang MotoGP Mandalika menjadi promosi wisata yang sangat besar bagi Mandalika termasuk untuk pariwisata dan kebangkitan perekonomian di wilayah tersebut.  https://t.co/msl7PkPAse,IntanAyuArimbi,ajang motogp mandalika jadi promosi wisata yang sangat besar bagi mandalika masuk untuk pariwisata bangkit ekonomi wilayah sebut
386,2022-03-20 22:40:11,"@ramlifirmanco @Pandawa5321 Kadrun sesak nafas 8thn ditambah mandalika, duh malunya sampai keubun2.wkwkwkwiw",nusantara_kita1,kadrun sesak nafas tambah mandalika malu sampai keubun wkwkwkwiw
387,2022-03-20 22:40:04,"Aleix Espargaro Tepati Janji, Lempar Helm ke Tribun Sirkuit Mandalika   #Sindonews #BukanBeritaBiasa . https://t.co/EMlD6kEI0o",SINDOnews,aleix espargaro tepat janji lempar helm tribun sirkuit mandalika sindonews bukanberitabiasa
388,2022-03-20 22:39:57,@txtdarigajelas Wkwkwkwkwkwkwkw tapi akhirnya di mandalika hujan juga,mengscorpio,wkwkwkwkwkwkwkw tapi akhir mandalika hujan juga
389,2022-03-20 22:39:42,Telor lu !  Kalo di indonesia ada teroris? Mgkin kepala lu sdh lama pecah ditembak.  Kepala BNPT Pastikan Sirkuit Mandalika Aman dari Teroris  https://t.co/urVCSd4LwW,IATeam___,telor kalo indonesia teroris mgkin kepala lama pecah tembak kepala bnpt pasti sirkuit mandalika aman dari teroris
390,2022-03-20 22:39:31,Otomatis tanpa disuruh mereka  update status di medsos milik masing2 dengan followersnya jutaan dan para penggemar MotoGP seluruh dunia ikut mengekspos soal gelaran Moto GP di Mandalika Indonesia.  Ide brilian..👍👍  https://t.co/qwQUuBFspB,pnugroho28,otomatis tanpa suruh mereka update status medsos milik masing dengan followersnya juta para gemar motogp seluruh dunia ikut ekspos soal gelar moto mandalika indonesia brilian
391,2022-03-20 22:39:25,semua sibuk ngomongin MotoGP mandalika sampai lupa ada anak bangsa yg juara all England 2022,Fajar_al_fakir,semua sibuk ngomongin motogp mandalika sampai lupa anak bangsa juara england
392,2022-03-20 22:39:01,"Teman: biar twitmu tdkpolitis, bnyak pakai kata ""semoga""  Aku: semoga Pak @jokowi sehat selalu Semoga Pak @ganjarpranowo jadi Presiden 2024 Semoga MotoGP Mandalika tahun dpan sukses lgi Semog IKN brjalan lancar Semoga korupsi hilang Semoga minyakgoreng tdk langka lagi n murah",AmeliaFahreza,teman biar twitmu tdkpolitis bnyak pakai kata moga moga sehat selalu moga jadi presiden moga motogp mandalika tahun dpan sukses semog brjalan lancar moga korupsi hilang moga minyakgoreng langka lagi murah
393,2022-03-20 22:38:59,@ChusnulCh__ @rafael_61499 Mdh2an Pemerintah tdk ganya memperhatikan mandalika dngn anggaran yg cukup pantastis tetapi Harus juga memperhatikan Kesejshteraan rakyat nya yg sedang merana dngn kenaikan semua bahan pokok daya beli rakyat sangat memperihatinkan bukankan APBN itu untuk mensejahterakan Rakyat🙏,CecepMadjid,mdhan perintah ganya perhati mandalika dngn anggar cukup pantastis tetapi harus juga perhati kesejshteraan rakyat sedang merana dngn naik semua bahan pokok daya beli rakyat sangat memperihatinkan bukan apbn untuk sejahtera rakyat
394,2022-03-20 22:38:18,Wow sukses sekali yaa motor GP mandalika sampai 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 bong mana lo bong  lihat ini bong🤣🤣🤣🤣🤣🤣,CutSarina5,sukses sekali motor mandalika sampai  bong mana bong lihat bong
395,2022-03-20 22:38:14,ok tman tman saya pergi ke mandalika dulu cri uang.,saaveyoursoul,tman tman saya pergi mandalika dulu uang
396,2022-03-20 22:37:09,@AgusHamra @geloraco @aniesbaswedan Itu di mandalika ? Ganjar ganjar ? 🥲 itu sirkuit apa tempat kampanye dahhh,sukamarah4,mandalika ganjar ganjar sirkuit tempat kampanye dahhh
397,2022-03-20 22:36:59,@hkushardanto @korantempo jalanan macet ke arah Mandalika nya bukan ?,Thomas_Alphabet,jalan macet arah mandalika bukan
398,2022-03-20 22:36:51,Tidak ada yg sempurna. Terus evaluasi. Sukses untuk moto GP di mandalika. #IndonesianGP #mandalika,jp_agoes,tidak sempurna terus evaluasi sukses untuk moto mandalika indonesiangp mandalika
399,2022-03-20 22:36:11,@btsportmotogp Sirkuit Mandalika Kok Pakai Acara Perdukunan?  Ketarifan Lokal!   Bapaknya Yang Mau Bangun IKN Juga Pakai Gituan.. 😁😁,MelesetDikit,sirkuit mandalika pakai acara dukun tarif lokal bapak yang bangun juga pakai gituan
400,2022-03-20 22:36:02,"Capek baca berita buruk soal Mandalika, thread ini jadi pencerahan.",Omnduut,capek baca berita buruk soal mandalika thread jadi cerah
401,2022-03-20 22:35:52,"Di Mandalika hujan udah reda, kalau di punyamu aku masih basahin.",HubertusMilla,mandalika hujan udah reda kalau punya masih basahin
402,2022-03-20 22:34:18,"Ga Mandalika doang yg punya pawang, aku juga punya.  https://t.co/dUGmqY0lxq",agungilhaam,mandalika doang punya pawang juga punya
403,2022-03-20 22:32:59,@maspiyuaja Monyet ini selalu menyebarkan hoax. Sebenarnya sudah terlaksana dengan baik dan sudah ada juaranya di Sirkuit Mandalika tersebut. Bagaimana mulut busuk mu bilang ditunda.,BasadoTrans,monyet selalu sebar hoax benar sudah laksana dengan baik sudah juara sirkuit mandalika sebut bagaimana mulut busuk bilang tunda
404,2022-03-20 22:32:02,@denkmit Ini bule kok getol banget ya komen negatif ke mandalika.. Punya pengalaman apa sih sama indonesia.. Kalo orang indo udah dikatain Buzzer nie,Yogik25920481,bule getol banget komen negatif mandalika punya alam sama indonesia kalo orang indo udah dikatain buzzer
405,2022-03-20 22:31:54,@Leonita_Lestari @Gus_Arifin Indonesia 🇲🇨 kerennn kami ikut bangga ...Marc Marquez blm bisa menaklukan Mandalika kami tunggu musim 2023 cepat sembuh @marcmarquez93,simas1908,indonesia kerennn kami ikut bangga marc marquez bisa takluk mandalika kami tunggu musim cepat sembuh
406,2022-03-20 22:31:51,"Sobat BUMN,   Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika. Hal tersebut sebagai kesempatan untuk menguatkan brand nasional di mata dunia sebagai negara pariwisata.  #TerimaKasihBUMNMandalika  https://t.co/3ruzm0z8WK",BUMN_Semarang,sobat bumn komitmen bumn yang pimpin erick thohir sukses motogp mandalika sebut bagai sempat untuk kuat brand nasional mata dunia bagai negara pariwisata terimakasihbumnmandalika
407,2022-03-20 22:31:02,"Siapa Sebenarnya Pawang Hujan Sirkuit Mandalika yang Viral di Media Sosial TikTok, Ini Dia Biodatanya  https://t.co/987D2tj0Uj",portalpaticom,siapa benar pawang hujan sirkuit mandalika yang viral media sosial tiktok biodata
408,2022-03-20 22:30:50,Alhamdulillah.... setelah selesai gelaran Mandalika minyak goreng turun. Pasti segera disusul yang lain..... Doa mereka yang teraniaya.... #istanaSarangMafia #IstanaSarangMafia  https://t.co/hdfmzF0Q5m,AkungAruna,alhamdulillah telah selesai gelar mandalika minyak goreng turun pasti segera susul yang lain mereka yang aniaya istanasarangmafia istanasarangmafia
409,2022-03-20 22:30:09,"@kulitbumi @WawanAja2020 Bini gw n keponakan dari jakarta nonton GP di Mandalika,pas sdh selesai harus nunggu 5 jam bisa pulang ke hotel krn macet sehingga ngak ada kendaraan,ngak ngeluh,rewel dan menyalahkan...katanya jd ingat nonton konser musik dimasa lalu harus jalan 7 Km pulangnya.",Al_Madinah14,bini keponakan dari jakarta nonton mandalika selesai harus nunggu bisa pulang hotel macet sehingga ngak kendara ngak ngeluh rewel salah kata ingat nonton konser musik masa lalu harus jalan pulang
410,2022-03-20 22:29:48,@BEMUI_Official Jangan ganggu dulu lagi sibuk nonton motogp mandalika sekalian demo pawang hujannya,heriptvb8n7,jangan ganggu dulu lagi sibuk nonton motogp mandalika sekali demo pawang hujan
411,2022-03-20 22:29:38,Pagelaran @MotoGP Mandalika sengaja mengundang Pawang hujan untuk menurunkan hujan. Tar kalau Formula E digelar undang Pawang banjir biar banjir. 🤪🤪  https://t.co/BNJhpdUhsv,tukangrosok___,pagelaran mandalika sengaja undang pawang hujan untuk turun hujan kalau formula gelar undang pawang banjir biar banjir
412,2022-03-20 22:29:30,@PDIP_KRW Bintangnya Mandalika itu Mbak Rara bukan pembalap,EJoeno,bintang mandalika mbak rara bukan balap
413,2022-03-20 22:29:29,Alhamdulillah perhelatan akbar motoGP sukses.   Ada kekuatan doa bersamanya.  Ada niat yang baik sehingga Tuhan mengijinkan gelaran motoGP Mandalika.  Aamiin.,sis_ym,alhamdulillah helat akbar motogp sukses kuat sama niat yang baik sehingga tuhan mengijinkan gelar motogp mandalika aamiin
414,2022-03-20 22:29:02,masih ada covid boss.. jadi mandalika sepi..,ynrvvib,masih covid boss jadi mandalika sepi
415,2022-03-20 22:28:18,@Joe_58w @ismailfahmi Maaf kalau MotoGP Mandalika sukses tp bikin kamu sakit hati... Memang perih banget ya rasanya? 🤪🤪🤪,masgung1973,maaf kalau motogp mandalika sukses bikin kamu sakit hati memang perih banget rasa
416,2022-03-20 22:27:33,"Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika: Momen Jokowi Saat Serahkan Piala untuk Juara MotoGP Mandalika. Presiden Jokowi memberikan piala kepada pemenang MotoGP Indonesia 2022 yaitu Miguel Oliveira, kemudian Fabio Quartararo…  https://t.co/NpzrtUJMT0  https://t.co/zGRhVqds5k",HublaaNetwork,momen jokowi saat serah piala untuk juara motogp mandalika momen jokowi saat serah piala untuk juara motogp mandalika presiden jokowi beri piala kepada menang motogp indonesia yaitu miguel oliveira kemudian fabio quartararo
417,2022-03-20 22:26:18,@jokowi Souvenir dari mandalika 🤪   https://t.co/ovHQHpi1T8,mbah_mukidan,souvenir dari mandalika
418,2022-03-20 22:25:37,Petir bukan sembarang petir Petir menyambar sirkuit mandalika Wahai kalian yg sdh hadir Selamat datang di Wakanda,Ferdy_Mujahid,petir bukan sembarang petir petir sambar sirkuit mandalika wahai kalian hadir selamat datang wakanda
419,2022-03-20 22:25:20,"Dari semua hal yang orang patut malu soal sirkuit Mandalika itu, orang-orang milih untuk malu soal pawang hujan.",aaapriliooo,dari semua yang orang patut malu soal sirkuit mandalika orang orang milih untuk malu soal pawang hujan
420,2022-03-20 22:25:17,"Mandalika aja punya pawang, kamu kapan?",dinimeilailia,mandalika punya pawang kamu kapan
421,2022-03-20 22:22:34,@alextham878 Ternyata lebih sakti mbak Rara di Mandalika ya..🤭,Akrampranata,nyata lebih sakti mbak rara mandalika
422,2022-03-20 22:22:18,"Kadrun pawang Mandalika aja ribut. Padahal beye juga pernah. Kayak mereka baru idup kemarin, gak tau bagaimana budaya dan kebiasaan dari bangsanya sendiri, kalau ada perhelatan besar, acara penting. Pasti ada pawang hujan.",HDayak11,kadrun pawang mandalika ribut padahal beye juga pernah kayak mereka baru idup kemarin bagaimana budaya biasa dari bangsa sendiri kalau helat besar acara penting pasti pawang hujan
423,2022-03-20 22:21:47,Akhirnya...nonton konser RARA mandalika....... pembohong yang di bohongii..diiiiii mukiidiiii..,FaridYiyit,akhir nonton konser rara mandalika bohong yang bohongii diiiiii mukiidiiii
424,2022-03-20 22:20:43,Dengan kekuatan penangkal hujan dari mandalika moga nyantol lah 1 asekkk wkwkwk,rajacuan777,dengan kuat tangkal hujan dari mandalika moga nyantol asekkk wkwkwk
425,2022-03-20 22:20:05,Cerita Perjuangan Fabio Quartararo Akhirnya Bisa Akhiri Pertarungan di Mandalika dengan Finis Kedua  https://t.co/orA0dJPzx7,bandung911,cerita juang fabio quartararo akhir bisa akhir tarung mandalika dengan finis dua
426,2022-03-20 22:19:42,@AstraNArlert @TRANS7 Lah sengaja bang biar GP Mandalika ini berkesan karena gada kaya beginian di gelaran motogp yg laen wkwk,tagliatelle1405,sengaja bang biar mandalika kesan karena gada kaya begini gelar motogp laen wkwk
427,2022-03-20 22:19:38,sekian persen dari mahalnya bayar tiket nongton motogp Mandalika untuk honor pawang hujan...,FathanEzra,sekian persen dari mahal bayar tiket nongton motogp mandalika untuk honor pawang hujan
428,2022-03-20 22:19:34,Kadrun malu dengan suksesnya ajang moto GP mandalika 😅😅😅,bardikempit,kadrun malu dengan sukses ajang moto mandalika
429,2022-03-20 22:19:24,@Nirmala_2205 Yang nonton di rumah di seluruh dunia berapa orang??? Stasiun TV yang menyiarkan perlehatan MotoGP dari Mandalika berapa biji. Telekmatika ndas mu.,sunaryo_susi,yang nonton rumah seluruh dunia berapa orang stasiun yang siar perlehatan motogp dari mandalika berapa biji telekmatika ndas
430,2022-03-20 22:19:03,"@Asmadewi1983 @HisyamMochtar Kalau formula E ada dampak ekonomi, kalau Mandalika gak ada dampak ekonomi? Pergi sekolah yang tinggi ya agar pintar....   https://t.co/IcCBsgfOwR.",ASY650107,kalau formula dampak ekonomi kalau mandalika dampak ekonomi pergi sekolah yang tinggi agar pintar
431,2022-03-20 22:19:00,"Usai perhelatan MotoGP yang digelar di Pertamina Mandalika Street Circuit, Minggu (20/3/2022), kemacetan parah pun terjadi. - #MotoGP #Mandalika  https://t.co/HAJ7J3b1OE",kompascom,usai helat motogp yang gelar pertamina mandalika street circuit minggu macet parah jadi motogp mandalika
432,2022-03-20 22:18:42,"Yang tidak disadari , bintang sesungguhnya di Gp mandalika kemarin adalah mba rara sendiri",MendoanBakarrrr,yang tidak sadar bintang sungguh mandalika kemarin adalah rara sendiri
433,2022-03-20 22:18:15,@brokenfatman @jokowi Kalau lihat yg macam kamu terus nanti ga ada Mandalika...,fs_andika,kalau lihat macam kamu terus nanti mandalika
434,2022-03-20 22:18:14,"@Pipahahahaha Wah, ini saudaranya pawang hujan di mandalika ya?",Saju_Solda,saudara pawang hujan mandalika
435,2022-03-20 22:18:05,"Ada sejumlah momen yang mewarnai suksesnya MotoGP Mandalika. Mulai dari insiden Marc Marquez, aksi pawang hujan, hingga kehadiran Presiden Jokowi.  https://t.co/3y4FKPPgw0",kompascom,jumlah momen yang warna sukses motogp mandalika mulai dari insiden marc marquez aksi pawang hujan hingga hadir presiden jokowi
436,2022-03-20 22:18:03,"Menurut pihak PHRI NTB, 95 persen hotel yang sudah terisi penuh saat MotoGP Mandalika berada di Lombok Tengah, Kota Mataram, dan Lombok Barat.  https://t.co/KvffwM9V5Z",kompascom,turut pihak phri persen hotel yang sudah isi penuh saat motogp mandalika ada lombok tengah kota mataram lombok barat
437,2022-03-20 22:16:58,"Selain pawang hujan, nampaknya di Mandalika ada pawang Corona",suryazou,selain pawang hujan nampaknya mandalika pawang corona
438,2022-03-20 22:15:31,"@EdiMahaMG batua da, wak pernah maadoan acara orgen bareng pemuda kampuang, trus pawang hujannyo ado tapi malah dak dakek2 dilokasi acaranyo beraksi, nan di mandalika kayaknyo beda. show off bana pawang hujannyo",jagoanbundo,batua pernah maadoan acara orgen bareng pemuda kampuang trus pawang hujannyo tapi malah dakek lokasi acaranyo aksi mandalika kayaknyo beda show bana pawang hujannyo
439,2022-03-20 22:14:05,Kejadian cuma di Mandalika atau seluruh sirkuit ya?,Vivittts,jadi cuma mandalika atau seluruh sirkuit
440,2022-03-20 22:13:56,Mandalika abis di buat balapan mau buat apa lagi ya? Biasanya sih ngangkrak,txtdarilampuung,mandalika abis buat balap buat lagi biasa ngangkrak
441,2022-03-20 22:13:44,"@SisiwittFrida Santai bu, MotoGP di Mandalika udah terselenggara dg baik kok. Sudah selesai. Anda aja yg terus saja sibuk berkomentar seolah2 ibu paling pintar &amp; paling bener. 😉",HanzMohammad,santai motogp mandalika udah selenggara baik sudah selesai anda terus saja sibuk komentar olah paling pintar paling bener
442,2022-03-20 22:13:17,"@Tan_Mar3M suka tidak suka kadrun tambah sakit hati melihat suksesnya MotoGP Mandalika cebong.. dan kadrun mulai tertarik suksesnya cebong, karena kadrun selalu gagal dgn move on nya 😅😂🤣  cari celah teruuuuss Markoneng @Tan_Mar3M sampai sakit hatinya nemu obatnya 🙈🥴  https://t.co/0kVGQp6iV0",TukangRosok57,suka tidak suka kadrun tambah sakit hati lihat sukses motogp mandalika cebong kadrun mulai tarik sukses cebong karena kadrun selalu gagal move cari celah teruuuuss markoneng sampai sakit hati nemu obat
443,2022-03-20 22:13:08,"Di balik pawang hujan yang terkenal.. ada""dukun scientist"" yang bikin rekayasa hujan di mandalika..  Tenang skrg ga bsa goreng isu, soale suruh rebusan..  https://t.co/mTG8fzU2CR",toekangkuliner,balik pawang hujan yang kenal dukun scientist yang bikin rekayasa hujan mandalika tenang skrg goreng soale suruh rebus
444,2022-03-20 22:13:07,Jokowi 2 kali kalah mandalika menang terus menerus,AlbanawiKasidi,jokowi kali kalah mandalika menang terus terus
445,2022-03-20 22:13:06,@Adi_8002 Bedanya kalo yg di mandalika itu dipertontonkan. Memalukan dan menjijikkan.,Seanmarco222,beda kalo mandalika tonton malu jijik
